Ag,Al,Au,B,Be,C,Ca,Ce,Co,Cr,Cu,Dy,Er,Fe,Ga,Gd,Hf,Ho,In,La,Li,Lu,Mg,Mn,Mo,Nb,Nd,Ni,P,Pd,Pr,Sc,Si,Sm,Sn,Ta,Tb,Ti,Tm,W,Y,Yb,Zn,Zr,Dmax
0,0,0,22,0,0,0,0,16,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2.5
0,0,0,4,0,4,0,0,20,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,6,0,12,0,0,0,7,0,0,2,56,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,22,0,0,0,0,14,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2.5
0,0,0,6,0,15,0,0,0,5,0,0,2,58,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,6,0,13,0,0,0,10,0,0,2,60,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,0,0,22,0,0,0,0,12,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2.5
0,1,0,15,0,0,0,0,6,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,5
0,0,0,15,0,0,0,0,5,2,0,0,0,61,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,5
0,0,0,15,0,0,0,0,7,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,5
0,0,0,22,0,0,0,0,10,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2.5
0,0,0,6,0,15,0,0,0,0,0,0,2,63,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,0,0,15,0,0,0,10,0,0,2,64,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,0,0,22,0,0,0,0,8,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2.5
0,0,0,5.5,0,5,0,0,0,4,0,0,0,65.5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,4,0,4,0,0,10,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6
0,0,0,4,0,4,0,0,10,0,0,0,0,65,5,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,22,0,0,0,0,6,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
0,0,0,22,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,2
0,0,0,22,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3.5
0,0,0,22,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1
0,0,0,22,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,3
0,2.1,0,6.7,0,6.9,0,0,0,2.2,0,0,0,68.3,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,8.8,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,22,0,0,0,0,4,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
0,0,0,22,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6.5
0,0,0,22,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1.5
0,0,0,22,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,4
0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1.5
0,0,0,22,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,4
0,0,0,22,0,0,0,0,2,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
0,0,0,22,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3.5
0,0,0,20,0,0,0,0,0,0,0,0,0,70,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3.5
0,0,0,22,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
0,0,0,22,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,3
0,0,0,22,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2.5
0,0,0,2,0,10,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,2,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,10,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,3,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,2,0,10,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,4,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,20,0,0,0,0,0,0,0,0,0,71,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
0,0,0,23,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
0,0,0,22,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,2
0,0,0,22,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,3
0,0,0,20,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,0,7,0,0,0,0,0,0,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,20,0,0,0,0,0,0,0,0,0,72,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
0,0,0,22,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,3
0,0,0,22,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,3
0,0,0,22,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1
0,0,0,4,0,4,0,0,0,0,0,0,0,73,3,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,4,0,4,0,0,0,0,0,0,0,74,2,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1.5
0,0,0,4,0,4,0,0,0,0,0,0,0,75,3,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2.5
0,0,0,4,0,4,0,0,0,0,0,0,0,76,2,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,20,0,0,0,0,0,0,0,0,0,73,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,0,0,5,0,7,0,0,0,0,0,0,0,74,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,4,0,4,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,5,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,5,0,7,0,0,0,0,0,0,0,75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,3
0,0,0,4,0,4,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,4,0,4,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3.5
0,0,0,17,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
0,0,0,5,0,7,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.7,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,4,0,4,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,4,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4
0,0,0,10,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,2.5
0,0,0,4,0,4,0,0,0,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,2,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2.5
0,0,0,4,0,4,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1.5
0,0,0,4,0,4,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1
0,24,0,0,0,0,0,0,20,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,3
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,15,0,0,0,0,0,0,25,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8,8,0,0,0,0,0,0,0,0,36,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,22.5
0,14,0,0,0,0,0,0,0,0,29.25,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,13,0,0,0,0,0,0,0,0,29.25,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,9.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,12,0,0,0,0,0,0,0,0,27.75,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,9.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8,8,0,0,0,0,0,0,0,0,36,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,20
8,8,0,0,0,0,0,0,0,0,36,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,15
0,24,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,5
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,16,0,0,0,0,0,32,5,0,10,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,16,0,0,0,0,0,32,3,0,12,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16,0,0,0,0,0,32,10,0,5,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16,0,0,0,0,0,32,8,0,7,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,16,0,0,0,0,0,32,0,0,15,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,18.4,0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0,0,0,55.4,0,0,0,0,0,0,0,13.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
10,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7.5,17.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
5,20,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
5,25,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,25,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
0,25,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,25,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
0,25,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,17.9,0,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,56.5,0,0,0,0,0,0,0,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,17.5,0,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,57.6,0,0,0,0,0,0,0,12.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,17,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,58.6,0,0,0,0,0,0,0,12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,16.6,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,59.6,0,0,0,0,0,0,0,11.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
0,16.3,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,60.5,0,0,0,0,0,0,0,11.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5,15,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,15.9,0,0,0,0,0,0,0,0,11.35,0,0,0,0,0,0,0,0,61.4,0,0,0,0,0,0,0,11.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5
0,15.6,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,11.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
5,12.5,0,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
5,12.5,0,0,0,0,0,0,0,0,15,0,0,5,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
5,12.5,0,0,0,0,0,0,2.5,0,17.5,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
5,12.5,0,0,0,0,0,0,0,0,17.5,0,0,2.5,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5,12.5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2,14,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2.33,14,0,0,0,0,0,0,5,0,11.67,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
2.67,14,0,0,0,0,0,0,4,0,13.33,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
3.33,14,0,0,0,0,0,0,2,0,16.67,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
8,14,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
7,14,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6,14,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,14,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
4,14,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
2,14,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
0,10.5,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,62,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,10.8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,62,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,9.8,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,62,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,15.2,0,0,0,0,0,0,0,0,10.85,0,0,0,0,0,0,0,0,63.1,0,0,0,0,0,0,0,10.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
0,14.6,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,64.6,0,0,0,0,0,0,0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
5,10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
0,14,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
0,13.2,0,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,14,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,12.4,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
0,14,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,5
0,25,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
